time,value,gas_price,size,total_diff,diff,blockgas_limit,blockgas_used,trans_count
2020-05-21 00:00:00,1.5307086043004398e+18,48449097390.4347,30086.658646349344,1.551886273406081e+22,2235252193306195.0,9984625.295483671,9331541.389913587,140.72449353283832
2020-05-21 12:00:00,3.1395595095136353e+18,47279386520.206505,27183.72298309037,1.5526056448179021e+22,2240804372962480.0,9982978.665821584,9396762.99736371,128.19515779143595
2020-05-22 00:00:00,1.8917048977432044e+18,36804018719.75306,29840.490536682166,1.5533460753675545e+22,2307191839596578.0,9982246.917239165,9400800.622419182,159.05857469592954
2020-05-22 12:00:00,2.2005233430999985e+18,31928478432.393383,27332.423194951978,1.5540554612429113e+22,2209069630767220.8,9984580.607795414,9490978.181090375,129.95430145674788
2020-05-23 00:00:00,1.3853059326191153e+18,21648512755.583824,28836.344735688912,1.5547720759449657e+22,2240164133656089.0,9987120.025446797,9512950.654626973,145.1889363903779
2020-05-23 12:00:00,2.6914500178266993e+18,22255208978.043594,24856.64995883118,1.5555108183232743e+22,2306926941607655.0,9984738.062715234,9443314.313093524,121.54548041848159
2020-05-24 00:00:00,1.0675226379575501e+18,28147032062.139446,27884.26307087735,1.5562504781520777e+22,2289579046394176.0,9985755.772889039,9485219.133418785,135.8150665176461
2020-05-24 12:00:00,1.9239252640485583e+18,29247953978.80849,25550.158172493117,1.55699385410641e+22,2319293600130866.5,9984421.656913271,9420937.829881212,121.46735204612118
2020-05-25 00:00:00,1.7402204614480028e+18,38406201013.29188,27906.19353885732,1.5577239689561807e+22,2258327953232405.0,9986627.471563244,9498224.632748934,148.8643650173722
2020-05-25 12:00:00,1.7227616978566797e+18,36113455171.93896,25629.49133512482,1.5584460659514801e+22,2265695976478030.5,9985164.031322258,9438272.396052878,126.82520844290725
2020-05-26 00:00:00,1.6707342312585132e+18,40083358125.10604,30430.287086040847,1.5591624685843762e+22,2222373328483942.8,9984305.16405237,9476222.155944612,155.78836684755223
2020-05-26 12:00:00,2.4538435718605645e+18,34256624508.24616,26189.116954297366,1.5598849992082032e+22,2258832482433623.5,9984576.669729618,9431587.156201806,127.98285927150931
2020-05-27 00:00:00,1.503781971154279e+18,42481502875.85636,27344.13622898996,1.5606193137937214e+22,2267570070498117.5,9983650.845060324,9383588.73765794,148.8894386079166
2020-05-27 12:00:00,1.8708155955402964e+18,42726065415.793724,26147.1349758015,1.5613623006433856e+22,2323674182207170.5,9983084.78230632,9418858.336656408,129.52549712633024
2020-05-28 00:00:00,1.4395027856613478e+18,40580183363.293816,28574.652076379964,1.5620928194151805e+22,2255288934302528.5,9984373.814994691,9492092.184006846,154.1668323783403
2020-05-28 12:00:00,3.3990976070353546e+18,37572623956.001724,27374.41447525615,1.5628172232711863e+22,2264601057130927.0,9982372.206378244,9455639.24067923,129.04351184616544
2020-05-29 00:00:00,3.093198562436368e+18,37368029194.34192,31110.703930782227,1.5635521048953938e+22,2284275233109761.5,9986424.64228574,9456150.053753842,159.4999183504136
2020-05-29 12:00:00,2.374650427366926e+18,30600475878.87234,30056.390134832996,1.5642837882438e+22,2265987110513933.5,9981683.047460962,9393811.356854996,135.86294771705502
2020-05-30 00:00:00,2.3726101719784407e+18,33819969997.185043,28642.019510227154,1.5650179697881226e+22,2291997762652818.5,9983444.098286757,9435864.877752768,146.92256728343386
2020-05-30 12:00:00,3.22380374239419e+18,32148514566.430843,25932.84459016993,1.5657611406167914e+22,2308757261012800.5,9984698.841675386,9400713.581887657,127.17366382550584
2020-05-31 00:00:00,1.933982447525752e+18,29632604551.28744,27252.576266079283,1.5665090497032334e+22,2318313301674818.5,9983493.947177757,9469064.808381783,138.8147638937974
2020-05-31 12:00:00,3.4145964465757855e+18,26331487516.17821,31109.658293943718,1.5672572926040436e+22,2338595146676605.5,9981386.636860052,9455224.228333563,124.05056671016253
2020-06-01 00:00:00,1.8681423044857623e+18,32073365067.599945,31654.482595150632,1.5680031242052109e+22,2307021399849511.5,9982662.982990464,9509697.26721672,155.89212566250285
2020-06-01 12:00:00,2.668024766245575e+18,31684430389.363464,28230.655263591354,1.5687366406952622e+22,2291953630155236.5,9977431.417363726,9085224.090162376,135.17136708440052
2020-06-02 00:00:00,4.5312156948998267e+18,35097172718.96374,31855.900376685182,1.569465284112107e+22,2274492859810705.5,9981380.229344018,9429838.963226054,171.05363738390466
2020-06-02 12:00:00,2.9447467773116027e+18,37051700425.20271,28603.34345234453,1.5702138338979514e+22,2342614365937205.5,9979892.223995792,9372408.213328553,133.72157401768564
2020-06-03 00:00:00,1.6056606048480873e+18,29763291920.66647,28813.557426390547,1.5709727452430867e+22,2354980298629755.5,9977415.959610445,9484482.541507276,153.96908455629702
2020-06-03 12:00:00,1.7979164498488635e+18,28819021557.967655,26007.167841774935,1.5717249742942083e+22,2360027287023265.5,9981548.445306145,9360663.921834404,127.28874625276906
2020-06-04 00:00:00,1.2879085947546412e+18,33289188535.720978,31121.300946533865,1.5724921582121266e+22,2363425486197690.5,9982485.415420515,9457142.47263392,158.22264840530264
2020-06-04 12:00:00,2.1370844978621514e+18,28436298643.688232,26555.094354233803,1.5732595594774576e+22,2371663354454120.5,9980410.61005407,9506553.05179193,131.3009045944599
2020-06-05 00:00:00,2.2199666276222124e+18,30415891715.395863,30210.790092149906,1.57400590929117e+22,2311502802170364.0,9981563.82246287,9467077.641312296,159.77886685959217
2020-06-05 12:00:00,1.8578931629077486e+18,33134469698.9054,24864.172404352732,1.5747502328734716e+22,2320576031919339.0,9980291.395259341,9521849.71973318,119.35722737211177
2020-06-06 00:00:00,1.0465513574506595e+18,29999875659.960354,29898.69621089798,1.575512680940443e+22,2368507346538385.5,9974744.036172358,9527003.209174952,147.9739163947486
2020-06-06 12:00:00,9.093900200160517e+17,44219149791.12379,28485.904008645317,1.5762598973929404e+22,2313747556409024.5,9983150.035650695,9483813.079015698,147.22769205802382
2020-06-07 00:00:00,7.480562590748078e+17,41341781461.242935,31154.40600495703,1.577023578220097e+22,2361657846614159.5,9979366.381244643,9435110.283912195,164.13607339032134
